OBJECTID,SHAPE,BEZ,BEZ_N,STRNAM,HNR,HNR_BIS,FUNDKATEGORIE,FUNDKATEGORIE_N,FUNDE,DATIERUNG,DATIERUNG_N,k-means_PC1,k-means_PC2,k-means_UMAP1,k-means_UMAP2,k-means(FUNDE),dbscan_PC1,dbscan_PC2,dbscan_UMAP1,dbscan_UMAP2,dbscan(FUNDE),agnes_PC1,agnes_PC2,agnes_UMAP1,agnes_UMAP2,agnes(FUNDE),"k-means(BEZ_N, FUNDKATEGORIE_N)","dbscan(BEZ_N, FUNDKATEGORIE_N)","agnes(BEZ_N, FUNDKATEGORIE_N)","k-means(BEZ_N, DATIERUNG_N)","dbscan(BEZ_N, DATIERUNG_N)","agnes(BEZ_N, DATIERUNG_N)"
4541269,POINT (16.39409698996576 48.20352341363337),3,0.0909090909090909,Kundmanngasse,19,,1,0.0,keramik,33,1.0,-0.5667486974876483,-0.5417155426624178,6.396671,25.409206,1,-0.5667487016112104,-0.5417155761417577,10.822707,31.357876,1,-0.5667486783678727,-0.5417155870750344,11.418907,26.643337,3,0,0,1,2,0,1
4541270,POINT (16.368647298802703 48.211413288698346),1,0.0,Am Hof,12,,2,0.25,mauerwerk,33,1.0,0.8011318815615338,-0.2084214997512493,-11.345758,21.7912,2,0.8011318718911935,-0.2084214774364369,-21.236517,16.15943,0,0.8011318575200804,-0.2084214833961833,-4.266115,22.91834,2,0,1,1,2,0,1
4541271,POINT (16.36829060319107 48.21098953878809),1,0.0,Am Hof,1,,2,0.25,architekturteil grab mauerwerk,11,0.3125,0.3018904267329417,-0.0250688781522967,6.089394,4.417577,0,0.3018904106669524,-0.025069126720369,3.2051978,5.9782715,0,0.3018909003511831,-0.0250690614276219,8.127472,-5.6380124,0,0,1,1,1,1,0
4541272,POINT (16.37087950608746 48.21018578119455),1,0.0,Brandstätte,9,10,1,0.0,ziegel keramik,27,0.8125,-0.2855964807729047,-0.2896373103368005,11.781901,16.251682,1,-0.2855966056572177,-0.2896372081221383,17.269129,19.974817,0,-0.2855964680999863,-0.2896373394798283,16.23211,15.636856,0,0,0,1,2,0,1
4541273,POINT (16.38438344054391 48.196223021173694),3,0.0909090909090909,Rennweg,31,,3,0.5,keramik terra sigillata ziegel menschenskelett grab,27,0.8125,-0.1473086423184121,-0.0671029330517246,-16.036148,-5.884925,0,-0.1473086880460998,-0.0671030496553615,-4.950677,11.098943,0,-0.147308510522506,-0.0671031217197127,18.90281,-9.34825,0,0,2,1,2,0,1
4541239,POINT (16.370899799483485 48.20875954060995),1,0.0,Goldschmiedgasse,7,,1,0.0,ziegel stempel,27,0.8125,0.0493877013839636,0.069831108234,4.3480644,15.52193,0,0.0493879159290395,0.0698309019444526,12.290865,-10.885983,0,0.0493876658775229,0.0698310982102635,-1.1212362,12.100102,0,0,0,1,2,0,1
4541274,POINT (16.370228720229786 48.208610004494346),1,0.0,Graben,29,,2,0.25,ziegel stempel,27,0.8125,0.0493877013839636,0.069831108234,4.3911724,15.504464,0,0.0493879159290395,0.0698309019444526,12.262629,-10.857308,0,0.0493876658775229,0.0698310982102635,-1.0613109,12.120085,0,0,1,1,2,0,1
4541275,POINT (16.369720543789565 48.21252166359008),1,0.0,Schwertgasse,2,,1,0.0,votivaltar statue,27,0.8125,-0.00334251695502,0.0573499587206433,-36.186905,5.394866,0,-0.0033425437924981,0.0573499869785938,-18.515905,34.48219,-1,-0.0033425342971165,0.0573499380345646,46.319656,5.4050565,0,0,0,1,2,0,1
4541276,POINT (16.378305909874122 48.207918336679505),1,0.0,Wollzeile,21,35,2,0.25,grube keramik,9,0.25,-0.2942043187913097,-0.2605085883978902,13.562452,6.0790453,0,-0.2942042581288324,-0.2605087310601039,12.76831,15.911567,0,-0.2942042658638575,-0.2605086826916181,11.459139,3.8276718,0,0,1,1,1,1,0
4541277,POINT (16.372596710386468 48.21125013608679),1,0.0,Hoher Markt (Berghof),8,9,2,0.25,ziegel mauerwerk,27,0.8125,0.5658109034926389,-0.1169230157097228,11.513939,-19.026611,2,0.5658107849494256,-0.116922889659903,-2.3884647,-9.652509,0,0.5658108898649706,-0.1169230071934437,-10.005386,8.71795,0,0,1,1,2,0,1
4541278,POINT (16.372694290139822 48.2107242717752),1,0.0,Hoher Markt,3,,1,0.0,ziegel,27,0.8125,0.0510744518806828,0.0572766024772545,29.192991,5.1614184,0,0.0510742890380242,0.0572767640736584,28.085533,0.4115931,0,0.0510744465947379,0.0572765884700406,24.54989,14.67901,0,0,0,1,2,0,1
4541279,POINT (16.373612614967804 48.21055975993279),1,0.0,Hoher Markt (Fischhof),11,12,2,0.25,ziegel keramik reibschale kanal,27,0.8125,-0.1022142858618053,-0.0706508782015051,-0.077389374,0.90988404,0,-0.1022143382064924,-0.0706509166692072,-1.6368107,9.715291,-1,-0.1022142925556955,-0.0706509599471383,17.355984,4.2748237,0,0,1,1,2,0,1
4541280,POINT (16.368991054862946 48.201676129897336),1,0.0,Elisabethstraße,1,,3,0.5,grab,21,0.625,-0.0091415643726049,0.075098751396746,-0.60571456,15.520241,0,-0.0091416265469653,0.0750987990526878,-15.004364,1.7547745,0,-0.0091416000310765,0.0750987852499895,17.843979,-16.594263,0,0,2,1,2,0,1
4541281,POINT (16.373846529979843 48.21174930597265),1,0.0,Judengasse,9,11,1,0.0,ziegel,27,0.8125,0.0510744518806828,0.0572766024772545,29.189846,5.1959515,0,0.0510742890380242,0.0572767640736584,28.03127,0.35742998,0,0.0510744465947379,0.0572765884700406,24.568422,14.66045,0,0,0,1,2,0,1
4541282,POINT (16.37198650373758 48.20843845467533),1,0.0,Stephansplatz,11,,1,0.0,ziegel,27,0.8125,0.0510744518806828,0.0572766024772545,29.157911,5.1641235,0,0.0510742890380242,0.0572767640736584,28.019796,0.34647515,0,0.0510744465947379,0.0572765884700406,24.605604,14.609521,0,0,0,1,2,0,1
4541283,POINT (16.37293611248324 48.20688513327119),1,0.0,Weihburggasse,,,1,0.0,ziegel,27,0.8125,0.0510744518806828,0.0572766024772545,29.230032,5.2370615,0,0.0510742890380242,0.0572767640736584,28.05401,0.38020605,0,0.0510744465947379,0.0572765884700406,24.630238,14.624428,0,0,0,1,2,0,1
4541284,POINT (16.3714641877553 48.21203892484003),1,0.0,Salvatorgasse (Salvatorkirche),5,,2,0.25,estrichprobe,21,0.625,-0.0031693367588873,0.0569097224194084,-21.154018,12.7280245,0,-0.0031693635560677,0.0569097488592562,-32.52208,30.333624,-1,-0.0031693523240837,0.0569097017189123,48.969276,18.549728,0,0,1,1,2,0,1
4541285,POINT (16.37140969666584 48.208517827407135),1,0.0,Goldschmiedgasse,3,,2,0.25,ziegel stempel,27,0.8125,0.0493877013839636,0.069831108234,4.392846,15.482494,0,0.0493879159290395,0.0698309019444526,12.122496,-10.715582,0,0.0493876658775229,0.0698310982102635,-1.1036847,12.085703,0,0,1,1,2,0,1
4541286,POINT (16.369784655526377 48.21035931624046),1,0.0,Steindlgasse,2,,1,0.0,lanzenspitze,32,0.96875,-0.0040077117317027,0.0584794430941943,-13.493647,-6.1868052,0,-0.0040077518134731,0.0584794796088074,6.4216237,11.518834,-1,-0.0040077344923213,0.0584794160442017,16.432966,-7.6350875,0,0,0,1,2,0,1
4541287,POINT (16.37347268209957 48.2116697481218),1,0.0,Sterngasse,3,,2,0.25,ziegel mauerwerk,27,0.8125,0.5658109034926389,-0.1169230157097228,11.538979,-19.00139,2,0.5658107849494256,-0.116922889659903,-2.3072536,-9.569612,0,0.5658108898649706,-0.1169230071934437,-10.000494,8.725596,0,0,1,1,2,0,1
4541288,POINT (16.372628653652185 48.21227337389206),1,0.0,Vorlaufstraße,1,,1,0.0,ziegel stempel,27,0.8125,0.0493877013839636,0.069831108234,4.4559746,15.511893,0,0.0493879159290395,0.0698309019444526,12.167522,-10.755413,0,0.0493876658775229,0.0698310982102635,-1.1182854,12.080536,0,0,0,1,2,0,1
4541289,POINT (16.37021015422576 48.209990909677174),1,0.0,Kühfußgasse,1,,2,0.25,ziegel mauerwerk lehmbewurf,27,0.8125,0.2232289543222333,-0.0122077543542159,-21.388199,12.505516,0,0.223228890161196,-0.0122076874656865,-32.384007,30.159966,-1,0.2232289394622676,-0.012207763469398,48.841805,18.726036,0,0,1,1,2,0,1
4541290,POINT (16.37157826925537 48.21044933892573),1,0.0,Wildpretmarkt,5,,1,0.0,keramik,9,0.25,-0.5667486974876483,-0.5417155426624178,6.558304,25.565279,1,-0.5667487016112104,-0.5417155761417577,10.562043,31.409542,1,-0.5667486783678727,-0.5417155870750344,11.271277,26.806105,3,0,0,1,1,1,0
4541291,POINT (16.371677787132537 48.2115445919344),1,0.0,Wipplingerstraße,4,,1,0.0,glasflasche,27,0.8125,-0.0044354796448076,0.0564817154567131,-1.9450004,-2.2613714,0,-0.0044355173873366,0.0564817456849406,3.9199166,10.310489,-1,-0.0044355011057353,0.0564816904286167,43.785385,5.5691786,0,0,0,1,2,0,1
4541292,POINT (16.368434453576562 48.21293823802694),1,0.0,Wipplingerstraße,24,,2,0.25,mauerwerk ziegel,27,0.8125,0.5658109034926389,-0.1169230157097228,11.526937,-19.013517,2,0.5658107849494256,-0.116922889659903,-2.299467,-9.561851,0,0.5658108898649706,-0.1169230071934437,-9.950273,8.776425,0,0,1,1,2,0,1
4541293,POINT (16.369914174063688 48.209869417724136),1,0.0,Milchgasse,1,2,1,0.0,terra sigillata,27,0.8125,-0.0377714478961122,0.0628537756838773,-16.590399,-6.836469,0,-0.0377715411041944,0.0628536878685631,-5.447982,10.128533,0,-0.0377713410801658,0.0628535697276622,18.528166,-10.544076,0,0,0,1,2,0,1
4541294,POINT (16.393834173698245 48.19195662465518),3,0.0909090909090909,Hafengasse,20,,1,0.0,terra sigillata keramik,27,0.8125,-0.2289690938545647,-0.1427534476352249,-16.596384,-6.8259315,0,-0.2289691755157938,-0.1427535488147315,-5.439264,10.169433,0,-0.2289689827378873,-0.1427536505979925,18.526299,-10.549653,0,0,0,1,2,0,1
4541295,POINT (16.32633289413537 48.18168753202103),12,0.4999999999999999,Rosasgasse,4,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.5389867,-10.751161,3,-0.1698483620259631,0.8101404937609358,5.3591313,-23.403004,0,-0.1698483669076052,0.8101404932012762,7.8314123,-25.221252,1,1,0,1,0,0,1
4541296,POINT (16.371662938612218 48.21167016878109),1,0.0,Wipplingerstraße,4,,2,0.25,ziegel stempel tonröhre glas keramik kachel,27,0.8125,-0.0774336431204383,-0.0415846278747508,-28.771921,1.6830567,0,-0.0774334621472445,-0.0415847697164083,-7.9722533,33.23257,-1,-0.0774337738692687,-0.0415845429073801,32.16103,0.6704232,0,0,1,1,2,0,1
4546625,POINT (16.37186507462382 48.210794679577795),1,0.0,Landskrongasse,3,5,1,0.0,keramik ziegel stempel,27,0.8125,-0.1672238346678765,-0.1570017755510187,4.3954306,15.491883,0,-0.1672236296934131,-0.1570019869666644,12.243118,-10.840664,0,-0.1672238557928279,-0.1570017954333969,-1.0653429,12.049978,0,0,0,1,2,0,1
4546626,POINT (16.335082203879825 48.20180338071126),15,0.6363636363636365,Märzpark,,,3,0.5,menschenskelett mauerwerk,21,0.625,0.3773376531175017,-0.0671207480687968,-9.604594,6.4919686,2,0.3773377687065837,-0.0671209131440248,13.192563,-2.8578496,0,0.3773377488428432,-0.0671208701697693,-0.29194123,0.60999674,0,1,2,1,0,0,2
4546627,POINT (16.368355869519586 48.20928784198285),1,0.0,Kohlmarkt,1,,1,0.0,ofenkachel,21,0.625,-0.0021438292646928,0.0560345086419734,-33.117847,6.485035,0,-0.0021438562570788,0.0560345342109576,-15.896859,34.687046,-1,-0.0021438478879928,0.0560344869446848,47.487587,5.655378,0,0,0,1,2,0,1
4546628,POINT (16.3723918032092 48.210396151150725),1,0.0,Landskrongasse,1,,1,0.0,architekturteil,27,0.8125,0.0146518839378837,0.0638579097106362,6.335625,4.2847743,0,0.0146518893488114,0.0638575576666856,3.4729354,5.7125106,0,0.0146525356934745,0.0638576166109889,7.8286424,-5.9274364,0,0,0,1,2,0,1
4546629,POINT (16.37258528160107 48.20197174207449),1,0.0,Kärntner Ring,11,13,1,0.0,keramik terra sigillata,15,0.4375,-0.2289690938545647,-0.1427534476352249,-16.57369,-6.820762,0,-0.2289691755157938,-0.1427535488147315,-5.490643,10.16608,0,-0.2289689827378873,-0.1427536505979925,18.52917,-10.581816,0,0,0,1,1,1,0
4546630,POINT (16.370651867026403 48.203406668909686),1,0.0,Walfischgasse,2,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.838381,-10.621176,3,-0.1698483620259631,0.8101404937609358,5.413919,-23.175398,0,-0.1698483669076052,0.8101404932012762,7.952779,-25.378654,1,0,0,1,2,0,1
4546631,POINT (16.370479725795356 48.20369684198225),1,0.0,Kärntner Straße,49,,3,0.5,terra sigillata ziegel steinkistengrab,27,0.8125,-0.0077737092876671,0.061247892362394,-16.07181,-6.424133,0,-0.0077738175339663,0.0612478868120438,-5.102364,11.031907,-1,-0.0077736502000566,0.0612477589596099,18.273634,-9.41717,0,0,2,1,2,0,1
4546632,POINT (16.3705449286969 48.20382992224317),1,0.0,Kärntner Straße,47,,3,0.5,keramik halskette brandgrab,27,0.8125,-0.1167747716378358,-0.0594542019035846,-9.690572,3.5239165,0,-0.1167747937641166,-0.0594541743407881,-3.6939335,21.719887,-1,-0.1167747964891774,-0.0594542170947238,14.242445,-0.20415333,0,0,2,1,2,0,1
4546633,POINT (16.369107159988555 48.21298533336178),1,0.0,Tiefer Graben,32,,2,0.25,ziegel keramik mauerwerk,33,1.0,0.2318160927837234,-0.3791660197950833,11.580993,-18.959099,2,0.2318159955328831,-0.3791659335796322,-2.2581797,-9.52059,0,0.2318160951057218,-0.3791660260966594,-9.883609,8.845599,0,0,1,1,2,0,1
4546634,POINT (16.36747801979232 48.212953224664574),1,0.0,Renngasse,14,,2,0.25,straße keramik ziegel,27,0.8125,-0.1735428071986463,-0.1428583615938689,8.21362,0.11648125,0,-0.1735428979299513,-0.1428583809119026,-7.4869313,6.0465217,0,-0.1735428183492059,-0.1428582552178142,2.1367586,-3.024458,0,0,1,1,2,0,1
4546635,POINT (16.368253145120118 48.2035899266471),1,0.0,Operngasse,4,,1,0.0,keramik,33,1.0,-0.5667486974876483,-0.5417155426624178,6.5063686,25.517975,1,-0.5667487016112104,-0.5417155761417577,10.910415,31.45002,1,-0.5667486783678727,-0.5417155870750344,11.64535,26.97374,3,0,0,1,2,0,1
4546636,POINT (16.372782800949093 48.208767733125214),1,0.0,Stephansplatz,,,1,0.0,bauinschrift,27,0.8125,-0.0033781285659555,0.0576460830375908,-23.937109,15.640379,0,-0.0033781574420593,0.0576461116577622,-29.88955,32.470314,-1,-0.0033781472333292,0.0576460626581933,47.82375,14.623744,0,0,0,1,2,0,1
4546637,POINT (16.36651842280897 48.20234591531365),1,0.0,Elisabethstraße,12,,1,0.0,keramik,9,0.25,-0.5667486974876483,-0.5417155426624178,6.4525466,25.526342,1,-0.5667487016112104,-0.5417155761417577,10.850701,31.62741,1,-0.5667486783678727,-0.5417155870750344,11.692853,26.550789,3,0,0,1,1,1,0
4546638,POINT (16.371297646368696 48.20383877762611),1,0.0,Krugerstraße,8,,2,0.25,keramik menschenskelett grube,27,0.8125,-0.2129352788555315,-0.157209325262475,-9.759744,6.320761,0,-0.21293513421563,-0.1572095725284228,13.354372,-2.6560953,0,-0.2129351514727961,-0.1572094958870433,-0.42777354,0.73780423,0,0,1,1,2,0,1
4546639,POINT (16.37200087683905 48.20387723124763),1,0.0,Krugerstraße,13,,1,0.0,keramik grube,15,0.4375,-0.2942043187913097,-0.2605085883978902,13.54946,6.071135,0,-0.2942042581288324,-0.2605087310601039,12.731738,15.930847,0,-0.2942042658638575,-0.2605086826916181,11.429517,3.8101597,0,0,0,1,1,1,0
4546640,POINT (16.370852980527292 48.205897695869155),1,0.0,Neuer Markt,5,,3,0.5,grab,27,0.8125,-0.0091415643726049,0.075098751396746,-0.63215727,15.506885,0,-0.0091416265469653,0.0750987990526878,-14.97394,1.7380332,0,-0.0091416000310765,0.0750987852499895,17.842546,-16.510954,0,0,2,1,2,0,1
4546641,POINT (16.371981464286424 48.2082349756549),1,0.0,Stephansplatz,2,3,2,0.25,mauerwerk,11,0.3125,0.8011318815615338,-0.2084214997512493,-11.202542,21.547718,2,0.8011318718911935,-0.2084214774364369,-21.161676,16.117485,0,0.8011318575200804,-0.2084214833961833,-4.2531676,22.781183,2,0,1,1,1,1,0
4546642,POINT (16.366618127172767 48.19240053789363),4,0.1363636363636363,Wiedner Hauptstraße,52,54,1,0.0,steinkugel,33,1.0,-0.0030406260955262,0.057174134652938,-14.829147,-4.698674,0,-0.0030406587431239,0.0571741666864017,-6.0668917,12.474107,-1,-0.003040644481534,0.0571741173838358,17.49972,-8.377996,0,0,0,1,2,0,1
4546643,POINT (16.351323849880707 48.18576772694634),5,0.1818181818181818,Arbeitergasse,29,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.6681333,-10.72736,3,-0.1698483620259631,0.8101404937609358,5.4151654,-23.38713,0,-0.1698483669076052,0.8101404932012762,8.001254,-25.364794,1,0,0,1,2,0,1
4546644,POINT (16.351943965373607 48.180527810719575),5,0.1818181818181818,Margaretengürtel,76,,1,0.0,schwert,9,0.25,-0.0042882496517623,0.0576511932264544,-30.9597,8.277026,0,-0.0042882813780882,0.0576512268571549,-16.743677,35.727634,-1,-0.0042882677688021,0.0576511716569326,46.276596,2.4723313,0,0,0,1,1,1,0
4546645,POINT (16.371053501119615 48.202302538889555),1,0.0,Kärntner Ring,1,15,2,0.25,mauerwerk,11,0.3125,0.8011318815615338,-0.2084214997512493,-11.437778,21.526262,2,0.8011318718911935,-0.2084214774364369,-21.13724,16.170246,0,0.8011318575200804,-0.2084214833961833,-4.322925,22.732122,2,0,1,1,1,1,0
4546646,POINT (16.422029562415407 48.16895888638461),11,0.4545454545454545,Simmeringer Hauptstraße,171,,2,0.25,mauerwerk,27,0.8125,0.8011318815615338,-0.2084214997512493,-11.304262,21.54106,2,0.8011318718911935,-0.2084214774364369,-21.443203,16.348595,0,0.8011318575200804,-0.2084214833961833,-4.2875595,22.718584,2,1,1,1,0,0,1
4546647,POINT (16.36084539677558 48.18345543686756),5,0.1818181818181818,Wiedner Hauptstraße (ehem. Palais Sulkowski),123,,1,0.0,münze inschriftentafel,21,0.625,-0.0560149666684672,0.2957756527798325,-21.959791,12.240345,0,-0.0560149851111499,0.2957756725993287,-31.834103,29.669123,-1,-0.0560149790253973,0.2957756402519538,48.25166,18.6224,0,0,0,1,2,0,1
4546648,POINT (16.390614375742842 48.21647894714159),2,0.0454545454545454,Franzensbrückenstraße,4,16,2,0.25,keramik tierknochen glas kugel,11,0.3125,-0.1367914356297208,-0.0856717068469301,-24.74606,15.4080515,0,-0.1367914616078301,-0.0856714489933431,-30.322601,31.101,-1,-0.1367917165237419,-0.0856712575384531,47.162514,12.735675,0,0,1,1,1,1,0
4546649,POINT (16.34194630615128 48.196510657203596),7,0.2727272727272727,Mariahilfer Straße,120,,3,0.5,grab menschenskelett glas keramik,33,1.0,-0.1777513415841339,-0.1043476005905231,-13.785128,3.3228812,0,-0.1777511144627618,-0.1043478094060173,-2.9761908,16.90891,0,-0.1777514618528362,-0.1043475005735587,21.698908,-6.049378,0,0,2,1,2,0,1
4546650,POINT (16.378276222141714 48.208319265323894),1,0.0,Postgasse,,,1,0.0,keramik,9,0.25,-0.5667486974876483,-0.5417155426624178,6.4272556,25.65483,1,-0.5667487016112104,-0.5417155761417577,10.526034,31.341846,1,-0.5667486783678727,-0.5417155870750344,11.504627,26.76749,3,0,0,1,1,1,0
4546651,POINT (16.37074665985403 48.2126133328182),1,0.0,Salvatorgasse,9,12,2,0.25,tierknochen ziegel architekturteil tonrohre,27,0.8125,0.0132465578656348,0.0498048260761113,-25.703568,13.710877,0,0.0132463820758013,0.0498049959344348,2.438225,6.6895657,-1,0.0132467630704004,0.0498049782996005,46.725384,10.2311535,0,0,1,1,2,0,1
4546652,POINT (16.34569466316023 48.19794060103726),7,0.2727272727272727,Zieglergasse,6,,1,0.0,keramik terra sigillata spiegel,27,0.8125,-0.1299316731437227,-0.0551248338461831,-16.6159,-6.8546686,0,-0.1299317315469149,-0.055124879925151,-5.4535723,10.1129265,-1,-0.1299316165578064,-0.055124958634871,18.532112,-10.560002,0,0,0,1,2,0,1
4546653,POINT (16.362585101260358 48.20424850563804),1,0.0,Burgring,5,,1,0.0,münze,9,0.25,-0.1698483615030048,0.8101404882416963,5.506656,-10.677372,3,-0.1698483620259631,0.8101404937609358,5.594194,-23.128172,0,-0.1698483669076052,0.8101404932012762,7.852659,-25.24382,1,0,0,1,1,1,0
4546654,POINT (16.371651229574976 48.20524520944274),1,0.0,Johannesgasse,3,,2,0.25,grube keramik terra sigillata glas,27,0.8125,-0.1865493284947406,-0.1129219390023687,-16.08941,-6.3428197,0,-0.1865491991316387,-0.1129221686394416,-5.4033375,10.832534,0,-0.1865493913551691,-0.1129219601763782,18.508366,-9.807262,0,0,1,1,2,0,1
4546655,POINT (16.36219853874375 48.2076835286714),1,0.0,Volksgarten (Theseustempel),,,2,0.25,keramik ziegel grube,27,0.8125,-0.2139951849110014,-0.2058388066544568,12.974932,5.702978,0,-0.2139952157286114,-0.205838844350681,12.146792,15.933216,0,-0.2139951382001091,-0.2058388847476475,11.991094,3.5647404,0,0,1,1,2,0,1
4546656,POINT (16.368694194734108 48.20959487404753),1,0.0,Tuchlauben,2,,2,0.25,terra sigillata dachziegel mauerwerk,27,0.8125,0.1856369918339474,-0.0091445768463755,-16.328339,-6.8210907,0,0.1856369368401477,-0.0091446194936895,-5.6014056,10.307366,-1,0.1856370468191986,-0.0091446963354014,18.385828,-10.471479,0,0,1,1,2,0,1
4546657,POINT (16.331167901011813 48.219698815905),17,0.7272727272727273,Hormayrgasse,10,,1,0.0,steinblock herculesrelief,27,0.8125,-0.0030927959961096,0.0570772636028533,-21.764418,12.508426,0,-0.0030928243968303,0.0570772916015369,-32.001297,29.608603,-1,-0.0030928122005884,0.0570772423309427,48.371704,18.558922,0,1,0,2,0,0,2
4546658,POINT (16.332883983489857 48.217749150664154),17,0.7272727272727273,Hernalser Hauptstraße,67,,2,0.25,ziegel keramik,27,0.8125,-0.2855964807729047,-0.2896373103368005,11.763847,16.23355,1,-0.2855966056572177,-0.2896372081221383,17.256706,19.966372,0,-0.2855964680999863,-0.2896373394798283,16.228418,15.640573,0,1,1,2,0,0,2
4546659,POINT (16.335876810249264 48.21694439426488),17,0.7272727272727273,Hernalser Hauptstraße,43,,1,0.0,ziegel,27,0.8125,0.0510744518806828,0.0572766024772545,29.182943,5.235432,0,0.0510742890380242,0.0572767640736584,28.074348,0.40052742,0,0.0510744465947379,0.0572765884700406,24.60355,14.625833,0,1,0,2,0,0,2
4546660,POINT (16.327594373247383 48.21911215938131),17,0.7272727272727273,Hernalser Hauptstraße,98,,3,0.5,brandgrab,27,0.8125,-0.0118690950219674,0.0557657437713759,-9.724278,3.5369587,0,-0.0118691206322345,0.0557657938982769,-3.713947,21.73288,-1,-0.0118691404937081,0.0557657425475893,14.263485,-0.22449021,0,1,2,2,0,0,2
4546661,POINT (16.337139445139876 48.21644976375969),17,0.7272727272727273,Palffygasse,17,,3,0.5,skelett keramik,33,1.0,-0.1756899131858051,-0.1266723315968931,2.9317694,9.690128,0,-0.1756899443709466,-0.126672316346736,-6.2966285,20.261017,-1,-0.1756899203425198,-0.1266723639688212,9.396907,-1.5661976,0,1,2,2,0,0,2
4546662,POINT (16.33325440101034 48.21627445458326),17,0.7272727272727273,Steinergasse,21,,2,0.25,mauerwerk ziegel,27,0.8125,0.5658109034926389,-0.1169230157097228,11.45087,-19.089703,2,0.5658107849494256,-0.116922889659903,-2.455768,-9.717969,0,0.5658108898649706,-0.1169230071934437,-10.067143,8.656731,0,1,1,2,0,0,2
